symbol,type,entry_date,exit_date,entry_price,exit_price,shares,profit,exit_reason
NDAQ,short,2025-02-07,2025-02-11 00:00:00,82.82,80.29,60,151.8,BE S
NDAQ,long,2025-04-09,2025-05-02 00:00:00,71.99,78.18,69,427.11,BE L
PCAR,long,2025-02-13,2025-03-07 00:00:00,105.26,110.06,48,230.4,BE L
PCAR,long,2025-03-17,2025-04-03 00:00:00,101.17,92.36,49,-431.69,S 2 L
PCAR,short,2025-04-03,2025-04-07 00:00:00,92.36,88.14,108,455.76,Target S
PCAR,long,2025-04-09,2025-05-05 00:00:00,93.93,89.45,53,-237.44,S 2 L
PCAR,short,2025-05-05,2025-05-14 00:00:00,89.45,94.65,112,-582.4,L 2 S
PCAR,long,2025-05-14,2025-07-01 00:00:00,94.65,98.2,106,376.3,BE L
CTVA,long,2025-04-09,2025-05-08 00:00:00,58.56,66.86,85,705.5,BE L
TEL,long,2025-04-02,2025-04-04 00:00:00,142.29,122.0,35,-710.15,Hard Stop S
CPRT,short,2025-02-07,2025-02-21 00:00:00,58.21,56.59,86,139.32,BE S
D,short,2025-02-14,2025-03-06 00:00:00,55.59,53.69,90,171.0,BE S
D,long,2025-04-09,2025-05-16 00:00:00,52.25,55.77,96,337.92,BE L
ROST,long,2025-03-05,2025-03-13 00:00:00,138.64,123.3,36,-552.24,S 2 L
ROST,short,2025-03-13,2025-04-09 00:00:00,123.3,137.0,81,-1109.7,L 2 S
ROST,long,2025-04-09,2025-04-11 00:00:00,137.0,141.51,73,329.23,Target L
PSX,short,2025-03-03,2025-03-05 00:00:00,124.99,119.74,40,210.0,BE S
PSX,long,2025-03-06,2025-03-17 00:00:00,122.79,129.19,41,262.4,BE L
PSX,long,2025-04-09,2025-05-12 00:00:00,103.13,118.68,48,746.4,Gap out L
SLB,long,2025-03-05,2025-03-07 00:00:00,39.43,41.37,127,246.38,BE L
SLB,long,2025-04-09,2025-06-23 00:00:00,35.98,33.73,139,-312.75,S 2 L
SLB,short,2025-06-23,2025-07-02 00:00:00,33.73,35.91,296,-645.28,L 2 S
LHX,long,2025-02-20,2025-02-25 00:00:00,197.23,203.97,25,168.5,BE L
LHX,short,2025-04-15,2025-05-15 00:00:00,220.95,226.86,23,-135.93,L 2 S
LHX,long,2025-05-15,2025-05-19 00:00:00,226.86,230.97,44,180.84,Target L
GM,short,2025-03-26,2025-03-27 00:00:00,50.95,47.2,98,367.5,BE S
GM,long,2025-04-09,2025-05-05 00:00:00,45.74,45.38,109,-39.24,S 2 L
GM,short,2025-05-05,2025-05-13 00:00:00,45.38,50.46,220,-1117.6,L 2 S
GM,long,2025-05-13,2025-06-02 00:00:00,50.46,47.69,198,-548.46,S 2 L
GM,short,2025-06-02,2025-06-30 00:00:00,47.69,49.21,210,-319.2,L 2 S
GM,long,2025-06-30,2025-07-01 00:00:00,49.21,52.03,203,572.46,BE L
EW,long,2025-06-23,2025-06-27 00:00:00,75.32,78.21,66,190.74,BE L
CMI,long,2025-04-09,2025-05-12 00:00:00,296.55,330.59,17,578.68,Gap out L
VRSK,long,2025-04-09,2025-05-07 00:00:00,289.34,309.9,17,349.52,BE L
KMB,short,2025-03-04,2025-04-03 00:00:00,141.14,145.22,35,-142.8,L 2 S
KMB,long,2025-04-03,2025-04-24 00:00:00,145.22,132.34,69,-888.72,S 2 L
KMB,short,2025-04-24,2025-05-15 00:00:00,132.34,137.35,76,-380.76,L 2 S
KMB,long,2025-05-15,2025-05-19 00:00:00,137.35,140.79,73,251.12,BE L
TGT,long,2025-02-11,2025-03-04 00:00:00,132.45,117.14,38,-581.78,Hard Stop S
TGT,long,2025-03-07,2025-04-02 00:00:00,115.08,105.77,43,-400.33,S 2 L
TGT,short,2025-04-02,2025-04-03 00:00:00,105.77,94.28,95,1091.55,BE S
TGT,long,2025-04-09,2025-05-12 00:00:00,97.69,101.08,51,172.89,Target L
KR,short,2025-03-11,2025-04-01 00:00:00,66.55,68.14,75,-119.25,L 2 S
KR,long,2025-04-01,2025-04-03 00:00:00,68.14,70.74,147,382.2,BE L
GLW,short,2025-05-14,2025-06-23 00:00:00,47.01,51.8,106,-507.74,L 2 S
GLW,long,2025-06-23,2025-07-03 00:00:00,51.8,53.04,193,239.32,Target L
CCI,short,2025-04-04,2025-04-08 00:00:00,100.98,94.83,50,307.5,BE S
EXC,short,2025-03-04,2025-03-12 00:00:00,43.68,42.61,114,121.98,BE S
EXC,short,2025-04-21,2025-05-12 00:00:00,46.23,43.61,108,282.96,BE S
FIS,short,2025-02-10,2025-02-11 00:00:00,82.66,73.16,60,570.0,BE S
FIS,long,2025-04-09,2025-04-22 00:00:00,72.41,79.12,69,462.99,BE L
FIS,short,2025-06-10,2025-06-13 00:00:00,81.1,79.35,62,108.5,BE S
TTWO,short,2025-02-14,2025-03-21 00:00:00,208.76,213.47,24,-113.04,L 2 S
TTWO,long,2025-03-21,2025-04-01 00:00:00,213.47,210.13,47,-156.98,S 2 L
TTWO,short,2025-04-01,2025-04-04 00:00:00,210.13,194.58,48,746.4,BE S
TTWO,short,2025-05-16,2025-06-24 00:00:00,226.74,243.05,22,-358.82,L 2 S
IDXX,long,2025-04-09,2025-04-23 00:00:00,397.1,426.63,13,383.89,BE L
HES,long,2025-04-09,2025-05-06 00:00:00,137.97,128.87,36,-327.6,S 2 L
HES,short,2025-05-06,2025-06-02 00:00:00,128.87,133.75,78,-380.64,L 2 S
HES,long,2025-06-02,2025-06-10 00:00:00,133.75,138.66,75,368.25,Target L
OXY,long,2025-02-04,2025-02-19 00:00:00,47.59,50.99,105,357.0,BE L
OXY,long,2025-04-09,2025-05-05 00:00:00,40.23,38.81,124,-176.08,S 2 L
OXY,short,2025-05-05,2025-05-12 00:00:00,38.81,43.86,258,-1302.9,Hard Stop L
OXY,short,2025-06-23,2025-06-30 00:00:00,43.95,42.01,114,221.16,BE S
KVUE,short,2025-03-04,2025-04-04 00:00:00,23.42,22.33,213,232.17,BE S
KVUE,short,2025-05-19,2025-06-03 00:00:00,24.0,22.21,208,372.32,BE S
AME,long,2025-04-09,2025-05-12 00:00:00,161.0,179.38,31,569.78,BE L
FANG,long,2025-04-09,2025-05-06 00:00:00,134.93,131.98,37,-109.15,S 2 L
FANG,short,2025-05-06,2025-05-13 00:00:00,131.98,146.17,76,-1078.44,Hard Stop L
VLO,long,2025-03-06,2025-03-17 00:00:00,126.0,132.95,40,278.0,BE L
PEG,long,2025-05-06,2025-06-03 00:00:00,79.7,82.31,63,164.43,Target L
GRMN,short,2025-01-29,2025-02-19 00:00:00,214.34,241.93,23,-634.57,Hard Stop L
GRMN,short,2025-02-27,2025-03-10 00:00:00,224.06,215.32,22,192.28,BE S
GRMN,long,2025-04-09,2025-05-05 00:00:00,192.71,190.15,26,-66.56,S 2 L
GRMN,short,2025-05-05,2025-06-10 00:00:00,190.15,210.12,53,-1058.41,Hard Stop L
CTSH,long,2025-04-09,2025-05-05 00:00:00,72.89,77.91,69,346.38,BE L
CTSH,short,2025-05-13,2025-05-23 00:00:00,81.27,79.12,62,133.3,BE S
XEL,short,2025-02-25,2025-03-06 00:00:00,70.45,67.66,71,198.09,BE S
OTIS,short,2025-02-26,2025-03-10 00:00:00,98.73,103.92,51,-264.69,L 2 S
OTIS,long,2025-03-10,2025-04-07 00:00:00,103.92,91.96,96,-1148.16,Hard Stop S
OTIS,long,2025-04-09,2025-06-02 00:00:00,94.28,94.21,53,-3.71,S 2 L
OTIS,short,2025-06-02,2025-06-16 00:00:00,94.21,96.45,106,-237.44,L 2 S
OTIS,long,2025-06-16,2025-06-30 00:00:00,96.45,99.02,104,267.28,BE L
BKR,short,2025-02-06,2025-02-24 00:00:00,46.98,44.62,106,250.16,BE S
BKR,long,2025-04-09,2025-06-10 00:00:00,38.75,39.08,129,42.57,Target L
BKR,short,2025-06-18,2025-06-23 00:00:00,38.98,37.83,128,147.2,BE S
EA,short,2025-03-11,2025-04-09 00:00:00,137.88,136.58,36,46.8,Target S
EA,long,2025-04-09,2025-04-14 00:00:00,136.58,145.5,37,330.04,BE L
PRU,long,2025-04-09,2025-05-23 00:00:00,103.91,101.92,48,-95.52,S 2 L
DHI,long,2025-06-03,2025-06-04 00:00:00,118.35,123.53,42,217.56,BE L
CAH,short,2025-03-25,2025-04-02 00:00:00,132.75,138.67,38,-224.96,L 2 S
CAH,long,2025-04-09,2025-04-29 00:00:00,130.45,139.84,38,356.82,BE L
CAH,short,2025-05-08,2025-06-16 00:00:00,147.27,162.41,34,-514.76,Hard Stop L
CAH,short,2025-06-20,2025-07-07 00:00:00,163.4,167.63,31,-131.13,L 2 S
RMD,long,2025-02-25,2025-03-11 00:00:00,236.19,225.79,21,-218.4,S 2 L
RMD,short,2025-03-11,2025-03-14 00:00:00,225.79,224.16,44,71.72,Target S
RMD,long,2025-04-17,2025-04-24 00:00:00,212.91,236.1,23,533.37,Gap out L
HIG,short,2025-05-13,2025-06-06 00:00:00,127.93,129.33,39,-54.6,L 2 S
HIG,long,2025-06-06,2025-07-02 00:00:00,129.33,122.9,77,-495.11,S 2 L
ED,short,2025-02-06,2025-03-10 00:00:00,95.42,106.66,52,-584.48,Hard Stop L
ED,short,2025-04-04,2025-04-07 00:00:00,109.32,105.4,46,180.32,BE S
ROK,long,2025-04-09,2025-05-07 00:00:00,242.43,283.17,21,855.54,Gap out L
EBAY,short,2025-02-26,2025-02-27 00:00:00,69.14,63.48,72,407.52,BE S
EBAY,long,2025-02-28,2025-03-07 00:00:00,64.74,70.51,77,444.29,BE L
EBAY,short,2025-04-28,2025-05-30 00:00:00,66.32,73.17,75,-513.75,Hard Stop L
ACGL,short,2025-03-28,2025-04-04 00:00:00,95.06,87.83,53,383.19,BE S
ACGL,long,2025-06-12,2025-07-02 00:00:00,91.91,88.38,54,-190.62,S 2 L
WAB,short,2025-01-31,2025-02-12 00:00:00,207.92,189.27,24,447.6,Gap out S
WAB,long,2025-04-09,2025-04-23 00:00:00,175.82,181.97,28,172.2,Gap out L
PCG,short,2025-04-24,2025-04-30 00:00:00,17.39,16.52,288,250.56,BE S
DXCM,short,2025-02-19,2025-03-03 00:00:00,89.68,85.99,56,206.64,BE S
DXCM,long,2025-04-09,2025-05-02 00:00:00,66.84,81.62,75,1108.5,Gap out L
ODFL,long,2025-04-09,2025-04-16 00:00:00,165.49,147.85,30,-529.2,Hard Stop S
EQT,short,2025-03-26,2025-04-03 00:00:00,52.92,52.09,94,78.02,Gap out S
EQT,short,2025-05-08,2025-06-06 00:00:00,53.4,56.39,94,-281.06,L 2 S
EQT,long,2025-06-06,2025-06-17 00:00:00,56.39,58.87,177,438.96,Target L
EQT,short,2025-06-23,2025-07-01 00:00:00,59.37,55.72,84,306.6,BE S
WEC,short,2025-03-04,2025-03-14 00:00:00,105.5,106.75,47,-58.75,L 2 S
WEC,long,2025-03-14,2025-04-03 00:00:00,106.75,108.53,94,167.32,Target L
IR,long,2025-02-20,2025-03-31 00:00:00,86.77,80.03,58,-390.92,S 2 L
IR,short,2025-03-31,2025-04-03 00:00:00,80.03,73.52,125,813.75,BE S
IR,long,2025-04-09,2025-05-12 00:00:00,73.32,84.22,68,741.2,Target L
IR,short,2025-06-11,2025-06-13 00:00:00,83.2,80.5,60,162.0,BE S
EFX,long,2025-04-09,2025-04-22 00:00:00,224.44,245.08,22,454.08,Gap out L
DAL,short,2025-06-11,2025-06-13 00:00:00,49.17,47.04,102,217.26,Gap out S
DAL,long,2025-06-23,2025-07-03 00:00:00,48.25,50.86,104,271.44,BE L
VICI,short,2025-03-04,2025-04-04 00:00:00,32.18,30.59,155,246.45,BE S
VICI,long,2025-04-09,2025-04-17 00:00:00,30.79,32.54,162,283.5,BE L
EXR,long,2025-04-09,2025-04-30 00:00:00,135.69,146.52,37,400.71,BE L
CSGP,short,2025-02-07,2025-02-12 00:00:00,77.25,73.27,65,258.7,BE S
CSGP,short,2025-04-28,2025-04-30 00:00:00,81.74,74.17,61,461.77,BE S
A,long,2025-03-05,2025-04-02 00:00:00,126.51,115.99,40,-420.8,S 2 L
A,short,2025-04-02,2025-04-03 00:00:00,115.99,109.67,86,543.52,BE S
A,short,2025-05-09,2025-06-04 00:00:00,106.93,114.94,47,-376.47,L 2 S
A,long,2025-06-04,2025-06-10 00:00:00,114.94,120.52,87,485.46,BE L
TKO,long,2025-04-09,2025-04-28 00:00:00,148.54,160.43,34,404.26,BE L
TKO,short,2025-06-06,2025-06-23 00:00:00,165.94,175.53,30,-287.7,L 2 S
TKO,long,2025-06-23,2025-06-30 00:00:00,175.53,181.95,57,365.94,BE L
GEHC,long,2025-03-17,2025-04-01 00:00:00,82.47,79.57,61,-176.9,S 2 L
GEHC,short,2025-04-01,2025-04-03 00:00:00,79.57,72.0,126,953.82,BE S
GEHC,long,2025-04-09,2025-04-30 00:00:00,64.98,70.33,77,411.95,Gap out L
HSY,long,2025-05-29,2025-06-09 00:00:00,161.32,166.91,31,173.29,BE L
IT,long,2025-03-05,2025-03-13 00:00:00,490.27,452.06,10,-382.1,S 2 L
IT,short,2025-03-13,2025-03-20 00:00:00,452.06,418.77,22,732.38,BE S
IT,long,2025-04-09,2025-05-07 00:00:00,406.13,437.85,12,380.64,BE L
CCL,short,2025-01-31,2025-02-10 00:00:00,27.67,26.1,181,284.17,BE S
LULU,long,2025-04-02,2025-04-08 00:00:00,282.75,247.61,18,-632.52,Hard Stop S
LULU,short,2025-05-09,2025-05-13 00:00:00,279.77,310.61,18,-555.12,Hard Stop L
BRO,long,2025-04-09,2025-04-29 00:00:00,116.64,107.99,43,-371.95,S 2 L
BRO,short,2025-04-29,2025-06-11 00:00:00,107.99,104.48,93,326.43,Target S
KHC,long,2025-04-09,2025-05-15 00:00:00,29.1,27.49,172,-276.92,S 2 L
KHC,short,2025-05-15,2025-05-21 00:00:00,27.49,26.63,364,313.04,BE S
XYL,long,2025-04-09,2025-04-29 00:00:00,110.5,118.62,45,365.4,BE L
XYL,short,2025-05-13,2025-05-23 00:00:00,126.93,124.05,39,112.32,BE S
WTW,short,2025-03-04,2025-03-11 00:00:00,333.94,326.52,15,111.3,BE S
NRG,long,2025-03-11,2025-03-17 00:00:00,88.62,96.13,56,420.56,BE L
STZ,short,2025-04-02,2025-04-04 00:00:00,182.73,173.86,27,239.49,BE S
IRM,long,2025-04-09,2025-05-01 00:00:00,84.49,91.85,59,434.24,BE L
IRM,short,2025-05-08,2025-06-04 00:00:00,96.74,100.21,52,-180.44,L 2 S
IRM,long,2025-06-04,2025-06-06 00:00:00,100.21,102.21,100,200.0,Target L
GIS,long,2025-05-08,2025-05-28 00:00:00,54.71,53.37,91,-121.94,S 2 L
GIS,short,2025-05-28,2025-06-25 00:00:00,53.37,50.68,187,503.03,BE S
ANSS,long,2025-03-20,2025-03-31 00:00:00,324.63,316.56,15,-121.05,S 2 L
ANSS,short,2025-03-31,2025-04-03 00:00:00,316.56,310.45,32,195.52,Target S
RJF,long,2025-04-07,2025-04-09 00:00:00,124.94,136.28,40,453.6,BE L
MTB,long,2025-04-09,2025-05-12 00:00:00,168.06,184.7,30,499.2,Target L
LEN,short,2025-05-09,2025-05-22 00:00:00,108.64,105.29,46,154.1,BE S
LEN,long,2025-06-03,2025-06-04 00:00:00,106.65,110.23,47,168.26,BE L
LEN,short,2025-06-11,2025-06-17 00:00:00,111.5,104.61,45,310.05,BE S
DD,long,2025-04-09,2025-05-12 00:00:00,61.95,71.27,81,754.92,Gap out L
DD,short,2025-05-13,2025-05-21 00:00:00,70.61,67.91,71,191.7,BE S
LVS,short,2025-06-11,2025-06-13 00:00:00,41.84,40.33,120,181.2,BE S
WRB,short,2025-03-04,2025-03-18 00:00:00,62.23,63.4,80,-93.6,L 2 S
WRB,long,2025-03-18,2025-03-26 00:00:00,63.4,65.24,158,290.72,BE L
STT,long,2025-04-09,2025-05-02 00:00:00,82.32,90.53,61,500.81,BE L
NUE,long,2025-04-02,2025-04-03 00:00:00,123.03,109.79,41,-542.84,Hard Stop S
ROL,short,2025-03-28,2025-04-07 00:00:00,53.06,50.95,94,198.34,BE S
EXE,short,2025-06-03,2025-06-05 00:00:00,118.22,115.57,42,111.3,BE S
HUM,long,2025-03-13,2025-03-17 00:00:00,251.73,264.41,20,253.6,BE L
HUM,short,2025-03-26,2025-04-04 00:00:00,270.48,253.77,18,300.78,BE S
HUM,short,2025-04-14,2025-04-17 00:00:00,284.82,264.48,18,366.12,Gap out S
DTE,short,2025-03-24,2025-04-03 00:00:00,136.15,139.49,37,-123.58,L 2 S
DTE,long,2025-04-09,2025-05-06 00:00:00,130.51,137.66,38,271.7,BE L
UAL,short,2025-01-31,2025-02-13 00:00:00,105.84,100.89,47,232.65,BE S
CNC,long,2025-06-03,2025-06-20 00:00:00,55.37,54.4,90,-87.3,S 2 L
CNC,short,2025-06-20,2025-07-02 00:00:00,54.4,33.78,184,3794.08,Gap out S
AWK,short,2025-04-04,2025-04-08 00:00:00,147.23,140.87,34,216.24,BE S
TSCO,long,2025-04-09,2025-05-22 00:00:00,51.38,49.67,97,-165.87,S 2 L
TSCO,short,2025-05-22,2025-06-02 00:00:00,49.67,47.86,201,363.81,BE S
STX,short,2025-03-03,2025-03-04 00:00:00,100.06,94.08,50,299.0,BE S
STX,long,2025-04-09,2025-04-23 00:00:00,74.29,78.09,67,254.6,Gap out L
EQR,short,2025-03-04,2025-03-10 00:00:00,73.44,70.88,68,174.08,BE S
EQR,long,2025-04-09,2025-06-25 00:00:00,66.86,65.64,75,-91.5,S 2 L
VRSN,short,2025-03-04,2025-03-27 00:00:00,237.04,254.74,21,-371.7,L 2 S
VRSN,long,2025-03-27,2025-04-01 00:00:00,254.74,254.98,39,9.36,Target L
VRSN,long,2025-05-30,2025-06-06 00:00:00,272.47,285.02,18,225.9,BE L
IQV,long,2025-03-21,2025-03-31 00:00:00,185.89,176.3,27,-258.93,S 2 L
IQV,short,2025-03-31,2025-04-02 00:00:00,176.3,174.37,57,110.01,Target S
FITB,long,2025-04-09,2025-05-12 00:00:00,35.82,39.24,140,478.8,Target L
FITB,short,2025-06-11,2025-06-13 00:00:00,39.14,37.98,128,148.48,BE S
GDDY,short,2025-03-26,2025-03-28 00:00:00,183.1,178.88,27,113.94,BE S
GDDY,long,2025-04-09,2025-04-29 00:00:00,174.12,188.46,29,415.86,BE L
AEE,short,2025-03-04,2025-03-06 00:00:00,100.0,97.14,50,143.0,BE S
PPG,long,2025-03-31,2025-04-07 00:00:00,109.35,96.93,46,-571.32,Hard Stop S
PPG,long,2025-04-09,2025-04-30 00:00:00,103.11,108.86,48,276.0,Gap out L
PPG,short,2025-05-13,2025-06-13 00:00:00,113.34,106.3,44,309.76,BE S
DRI,long,2025-04-09,2025-05-15 00:00:00,196.35,209.0,25,316.25,Target L
PPL,short,2025-03-04,2025-03-06 00:00:00,34.72,33.89,144,119.52,BE S
IP,long,2025-04-09,2025-05-01 00:00:00,49.02,43.89,102,-523.26,Hard Stop S
DG,short,2025-03-11,2025-03-27 00:00:00,78.64,87.54,64,-569.6,Hard Stop L
VLTO,long,2025-04-09,2025-05-08 00:00:00,91.13,97.28,55,338.25,BE L
FTV,long,2025-04-09,2025-05-05 00:00:00,67.76,67.59,74,-12.58,S 2 L
FTV,short,2025-05-05,2025-06-02 00:00:00,67.59,70.26,148,-395.16,L 2 S
FTV,long,2025-06-02,2025-06-03 00:00:00,70.26,72.14,142,266.96,BE L
EL,long,2025-04-09,2025-05-12 00:00:00,56.16,65.36,89,818.8,Gap out L
EL,short,2025-06-24,2025-07-01 00:00:00,77.05,85.11,65,-523.9,Hard Stop L
DOV,long,2025-04-09,2025-05-12 00:00:00,165.86,183.59,30,531.9,Target L
FOXA,long,2025-04-09,2025-05-06 00:00:00,51.51,49.54,97,-191.09,S 2 L
FOXA,short,2025-05-06,2025-05-13 00:00:00,49.54,55.24,202,-1151.4,Hard Stop L
CHD,short,2025-03-04,2025-03-18 00:00:00,110.71,107.38,45,149.85,BE S
WBD,short,2025-02-25,2025-04-03 00:00:00,10.69,9.16,468,716.04,Gap out S
SBAC,short,2025-04-21,2025-05-05 00:00:00,225.55,241.95,22,-360.8,L 2 S
SBAC,short,2025-05-07,2025-05-12 00:00:00,240.31,229.67,21,223.44,BE S
ATO,short,2025-03-04,2025-03-06 00:00:00,149.75,146.35,33,112.2,BE S
ES,short,2025-04-03,2025-04-04 00:00:00,61.92,58.34,81,289.98,BE S
CNP,short,2025-03-04,2025-03-12 00:00:00,33.69,34.55,148,-127.28,L 2 S
CNP,long,2025-03-12,2025-03-14 00:00:00,34.55,35.48,289,268.77,BE L
CNP,long,2025-05-15,2025-06-16 00:00:00,37.23,35.97,134,-168.84,S 2 L
STE,long,2025-04-09,2025-05-06 00:00:00,222.94,222.45,22,-10.78,S 2 L
STE,short,2025-05-06,2025-05-15 00:00:00,222.45,246.88,45,-1099.35,L 2 S
STE,long,2025-05-15,2025-05-19 00:00:00,246.88,252.55,41,232.47,Target L
CPAY,long,2025-04-09,2025-05-13 00:00:00,321.87,354.82,16,527.2,Target L
HPE,long,2025-04-09,2025-05-02 00:00:00,14.5,16.86,345,814.2,BE L
HPQ,long,2025-04-09,2025-05-12 00:00:00,24.28,28.26,206,819.88,Gap out L
HBAN,short,2025-02-07,2025-02-20 00:00:00,16.92,16.42,296,148.0,BE S
HBAN,long,2025-04-09,2025-05-08 00:00:00,13.71,15.22,365,551.15,BE L
HBAN,short,2025-06-11,2025-06-13 00:00:00,16.09,15.51,311,180.38,BE S
FE,long,2025-03-07,2025-03-14 00:00:00,38.56,39.83,130,165.1,BE L
FE,long,2025-06-10,2025-07-03 00:00:00,40.11,39.88,125,-28.75,S 2 L
TDY,long,2025-04-09,2025-06-09 00:00:00,468.69,505.36,11,403.37,BE L
FOX,long,2025-04-09,2025-05-06 00:00:00,47.71,45.97,105,-182.7,S 2 L
FOX,short,2025-05-06,2025-05-13 00:00:00,45.97,51.08,218,-1113.98,Hard Stop L
CBOE,short,2025-05-08,2025-05-14 00:00:00,228.14,213.53,22,321.42,BE S
ADM,long,2025-02-13,2025-02-21 00:00:00,45.71,48.19,109,270.32,BE L
ADM,short,2025-03-11,2025-03-21 00:00:00,48.64,46.1,103,261.62,BE S
ADM,long,2025-04-09,2025-04-17 00:00:00,44.38,47.82,113,388.72,BE L
ADM,short,2025-05-14,2025-06-03 00:00:00,49.41,47.28,101,215.13,BE S
SW,long,2025-04-09,2025-05-05 00:00:00,42.68,39.62,117,-358.02,S 2 L
SW,short,2025-05-05,2025-05-12 00:00:00,39.62,45.0,252,-1355.76,Hard Stop L
SYF,short,2025-01-31,2025-02-04 00:00:00,68.98,65.92,72,220.32,BE S
SYF,long,2025-03-07,2025-04-01 00:00:00,54.74,53.26,91,-134.68,S 2 L
SYF,short,2025-04-01,2025-04-03 00:00:00,53.26,46.56,188,1259.6,Gap out S
EXPE,long,2025-04-09,2025-05-09 00:00:00,161.68,156.66,31,-155.62,S 2 L
EXPE,short,2025-05-09,2025-06-04 00:00:00,156.66,169.82,64,-842.24,L 2 S
EXPE,long,2025-06-04,2025-06-06 00:00:00,169.82,176.55,59,397.07,Target L
PODD,short,2025-05-08,2025-05-09 00:00:00,257.0,310.67,19,-1019.73,Hard Stop L
NTAP,long,2025-03-07,2025-04-02 00:00:00,93.77,90.49,53,-173.84,S 2 L
NTAP,short,2025-04-02,2025-04-03 00:00:00,90.49,81.61,111,985.68,BE S
NTAP,short,2025-05-09,2025-06-03 00:00:00,93.45,103.66,54,-551.34,Hard Stop L
NTAP,short,2025-06-09,2025-06-27 00:00:00,103.06,105.72,49,-130.34,L 2 S
LH,long,2025-04-09,2025-05-02 00:00:00,230.48,247.66,22,377.96,BE L
LH,short,2025-05-09,2025-06-16 00:00:00,245.73,263.96,20,-364.6,L 2 S
LH,long,2025-06-16,2025-06-26 00:00:00,263.96,256.98,38,-265.24,S 2 L
HUBB,short,2025-05-01,2025-05-12 00:00:00,343.12,378.41,15,-529.35,Hard Stop L
NTRS,long,2025-03-07,2025-03-31 00:00:00,104.32,98.65,48,-272.16,S 2 L
NTRS,short,2025-03-31,2025-04-03 00:00:00,98.65,90.58,101,815.07,Gap out S
NTRS,long,2025-04-09,2025-05-12 00:00:00,93.27,105.65,54,668.52,Target L
NTRS,short,2025-06-11,2025-06-23 00:00:00,108.44,120.81,46,-569.02,Hard Stop L
NTRS,short,2025-06-24,2025-07-02 00:00:00,118.18,132.06,42,-582.96,Hard Stop L
ON,long,2025-03-07,2025-03-31 00:00:00,45.4,40.69,110,-518.1,S 2 L
ON,long,2025-04-02,2025-04-03 00:00:00,40.76,35.56,123,-639.6,Hard Stop S
ON,long,2025-04-07,2025-04-24 00:00:00,35.08,39.96,143,697.84,Gap out L
WAT,short,2025-05-09,2025-06-16 00:00:00,344.06,347.81,15,-56.25,L 2 S
TROW,long,2025-04-09,2025-05-12 00:00:00,90.16,97.09,55,381.15,Target L
DVN,long,2025-04-09,2025-04-10 00:00:00,31.07,27.75,161,-534.52,Hard Stop S
EIX,short,2025-04-03,2025-04-04 00:00:00,58.38,54.75,86,312.18,BE S
EIX,long,2025-04-09,2025-05-05 00:00:00,56.06,54.93,89,-100.57,S 2 L
EIX,short,2025-05-05,2025-06-09 00:00:00,54.93,49.42,182,1002.82,BE S
PTC,long,2025-04-09,2025-05-05 00:00:00,149.24,161.33,34,411.06,BE L
INVH,short,2025-03-11,2025-03-13 00:00:00,33.88,32.89,148,146.52,BE S
INVH,short,2025-04-01,2025-04-04 00:00:00,34.55,32.54,145,291.45,BE S
INVH,long,2025-04-09,2025-05-01 00:00:00,32.27,35.11,155,440.2,BE L
DOW,long,2025-04-09,2025-05-12 00:00:00,29.86,30.98,167,187.04,Gap out L
PHM,long,2025-04-04,2025-04-15 00:00:00,101.24,94.79,49,-316.05,S 2 L
PHM,short,2025-04-15,2025-05-02 00:00:00,94.79,104.46,105,-1015.35,Hard Stop L
MKC,short,2025-02-14,2025-03-03 00:00:00,76.96,84.73,65,-505.05,Hard Stop L
MKC,short,2025-03-04,2025-03-25 00:00:00,82.36,80.23,61,129.93,Gap out S
MKC,long,2025-04-09,2025-05-13 00:00:00,75.9,74.8,66,-72.6,S 2 L
MKC,short,2025-05-13,2025-05-21 00:00:00,74.8,72.54,134,302.84,BE S
STLD,short,2025-03-03,2025-03-07 00:00:00,130.5,125.03,38,207.86,BE S
STLD,short,2025-05-13,2025-05-22 00:00:00,135.42,129.89,37,204.61,BE S
RF,short,2025-02-07,2025-02-21 00:00:00,24.45,23.39,204,216.24,BE S
RF,long,2025-04-09,2025-05-12 00:00:00,20.0,22.25,250,562.5,Target L
DLTR,short,2025-04-08,2025-04-17 00:00:00,69.7,79.14,72,-679.68,Hard Stop L
DLTR,short,2025-06-18,2025-07-07 00:00:00,97.53,104.23,51,-341.7,L 2 S
TSN,short,2025-03-04,2025-03-27 00:00:00,60.5,62.38,83,-156.04,L 2 S
TSN,long,2025-03-27,2025-03-31 00:00:00,62.38,63.81,160,228.8,BE L
TSN,long,2025-04-09,2025-05-05 00:00:00,59.76,56.08,84,-309.12,S 2 L
TSN,short,2025-05-05,2025-05-07 00:00:00,56.08,55.18,178,160.2,Target S
IFF,long,2025-04-02,2025-04-07 00:00:00,78.62,70.71,64,-506.24,Hard Stop S
IFF,long,2025-04-09,2025-04-30 00:00:00,72.97,78.46,69,378.81,BE L
CTRA,long,2025-02-28,2025-03-17 00:00:00,26.99,28.16,185,216.45,BE L
BIIB,long,2025-02-13,2025-03-06 00:00:00,138.45,147.37,36,321.12,BE L
BIIB,short,2025-03-11,2025-03-31 00:00:00,143.66,136.84,35,238.7,BE S
BIIB,long,2025-04-09,2025-05-07 00:00:00,120.49,117.21,41,-134.48,S 2 L
